Size-Vector Network.nodeTx.queue (#0 - General-0-20240511-20:31:18-88690),
191.373976237335,1
191.373976237335,0
191.870961101046,1
191.870961101046,0
192.300728428993,1
192.300728428993,0
192.343613085836,1
192.400728428993,0
192.942408033183,1
192.942408033183,0
194.163282780769,1
194.163282780769,0
194.585841519459,1
194.585841519459,0
194.608049615123,1
194.651463755925,2
194.676269137546,3
194.685841519459,2
194.785841519459,1
194.885841519459,0
194.924089013986,1
194.985841519459,0
195.175101807456,1
195.175101807456,0
195.302156670969,1
195.302156670969,0
196.047601585301,1
196.047601585301,0
196.063793008498,1
196.147601585301,0
196.753944122419,1
196.753944122419,0
196.891870025567,1
196.891870025567,0
197.040140424898,1
197.040140424898,0
197.114972520503,1
197.140140424898,0
197.440181877368,1
197.440181877368,0
197.912864165976,1
197.912864165976,0
198.251793794439,1
198.251793794439,0
198.26026175825,1
198.351793794439,0
198.351938046699,1
198.451793794439,0
199.15037851487,1
199.15037851487,0
199.182271908319,1
199.25037851487,0
199.292041154716,1
199.35037851487,0
199.438733356386,1
199.45037851487,0
199.549022059068,1
199.55037851487,0
199.673324380654,1
199.673324380654,0
199.67744020165,1
199.773324380654,0
199.867181395212,1
199.873324380654,0
199.918394461999,1
199.973324380654,0
