bufferSize Network.nodeTx.traTx (#0 - General-0-20240516-22:33:41-4607),
54.522416925743,107
54.630049877511,106
54.630049877511,107
54.722416925743,107
54.839205534773,106
54.839205534773,107
54.922416925743,107
54.9324667203,106
54.9324667203,107
54.973739706973,107
54.973739706973,108
54.998381289194,108
54.998381289194,109
55.122416925743,109
55.322416925743,108
55.324273386912,107
55.324273386912,108
55.385001315774,108
55.385001315774,109
55.411359027058,109
55.411359027058,110
55.522416925743,110
55.622447904496,109
55.622447904496,110
55.722416925743,110
55.920667972043,109
55.920667972043,110
55.922416925743,110
55.988448172249,109
55.988448172249,110
56.122416925743,110
56.272112191587,109
56.272112191587,110
56.322416925743,110
56.397835891144,109
56.397835891144,110
56.522416925743,110
56.558381767451,109
56.558381767451,110
56.624966016115,110
56.624966016115,111
56.722416925743,111
56.724512380452,110
56.724512380452,111
56.847800426755,111
56.847800426755,112
56.922416925743,112
57.055176573065,111
57.055176573065,112
57.122416925743,112
57.12412002685,111
57.12412002685,112
57.158795357229,112
57.158795357229,113
57.322416925743,113
57.344938521527,112
57.344938521527,113
57.522416925743,113
57.533948691337,112
57.533948691337,113
57.555558312996,113
57.555558312996,114
57.651759505655,114
57.651759505655,115
57.722416925743,115
57.80018375392,114
57.80018375392,115
57.801516278403,115
57.801516278403,116
57.922416925743,116
58.122416925743,115
58.167482011479,114
58.167482011479,115
58.210135592683,115
58.210135592683,116
58.322416925743,116
58.408410483143,115
58.408410483143,116
58.424443892592,116
58.424443892592,117
58.522416925743,117
58.576050785575,116
58.576050785575,117
58.722416925743,117
58.922416925743,116
58.976845751062,115
58.976845751062,116
59.122416925743,116
59.322416925743,115
59.397031693687,114
59.397031693687,115
59.462111427923,115
59.462111427923,116
59.522416925743,116
59.602178997619,115
59.602178997619,116
59.670973345465,116
59.670973345465,117
59.671378977597,117
59.671378977597,118
59.722416925743,118
59.773397686392,117
59.773397686392,118
59.804797476198,118
59.804797476198,119
59.850776607976,119
59.850776607976,120
59.903623330806,120
59.903623330806,121
59.918345834537,121
59.918345834537,122
59.922416925743,122
59.974246601536,121
59.974246601536,122
60.122416925743,122
60.14690993951,121
60.14690993951,122
60.182269597036,122
60.182269597036,123
60.203322925856,123
60.203322925856,124
60.254594390119,124
60.254594390119,125
60.322416925743,125
60.326198921918,124
60.326198921918,125
60.339056945646,125
60.339056945646,126
60.364458083481,126
60.364458083481,127
60.522416925743,127
60.722416925743,126
60.759221410237,125
60.759221410237,126
60.769518246609,126
60.769518246609,127
60.821626128717,127
60.821626128717,128
60.922416925743,128
61.019815162828,127
61.019815162828,128
61.104028793112,128
61.104028793112,129
61.122416925743,129
61.322416925743,128
61.46492289361,127
61.46492289361,128
61.507022223415,128
61.507022223415,129
61.522416925743,129
61.722416925743,128
61.831018520105,127
61.831018520105,128
61.922416925743,128
61.98654795614,127
61.98654795614,128
62.122416925743,128
62.223586714201,127
62.223586714201,128
62.276582872128,128
62.276582872128,129
62.322416925743,129
62.425325847562,128
62.425325847562,129
62.469840781503,129
62.469840781503,130
62.510359069737,130
62.510359069737,131
62.522416925743,131
62.561358153122,130
62.561358153122,131
62.569816102298,131
62.569816102298,132
62.605745492811,132
62.605745492811,133
62.658042258177,133
62.658042258177,134
62.722416925743,134
62.807305474596,133
62.807305474596,134
62.83373252101,134
62.83373252101,135
62.922416925743,135
63.094389701242,134
63.094389701242,135
63.108602252381,135
63.108602252381,136
63.122416925743,136
63.147952493493,135
63.147952493493,136
63.153443230748,136
63.153443230748,137
63.322416925743,137
63.458929208649,136
63.458929208649,137
63.522416925743,137
63.588243994529,136
63.588243994529,137
63.589648653653,137
63.589648653653,138
63.590797978674,138
63.590797978674,139
63.667040347095,139
63.667040347095,140
63.722416925743,140
63.814260762894,139
63.814260762894,140
63.850584984784,140
63.850584984784,141
63.86647830275,141
63.86647830275,142
63.922416925743,142
64.080916849201,141
64.080916849201,142
64.089203076493,142
64.089203076493,143
64.118054347528,143
64.118054347528,144
64.122416925743,144
64.127441802256,143
64.127441802256,144
64.240579679016,144
64.240579679016,145
64.322416925743,145
64.352068421207,144
64.352068421207,145
64.518364999274,145
64.518364999274,146
64.522416925743,146
64.546517401521,145
64.546517401521,146
64.603106855684,146
64.603106855684,147
64.657672627161,147
64.657672627161,148
64.722416925743,148
64.797159536287,147
64.797159536287,148
64.878661369377,148
64.878661369377,149
64.922416925743,149
65.055623351698,148
65.055623351698,149
65.122416925743,149
65.252629108257,148
65.252629108257,149
65.300276966517,149
65.300276966517,150
65.322416925743,150
65.430121530077,149
65.430121530077,150
65.440274938471,150
65.440274938471,151
65.471790941343,151
65.471790941343,152
65.501381128668,152
65.501381128668,153
65.51547791711,153
65.51547791711,154
65.522416925743,154
65.605110837612,153
65.605110837612,154
65.610807490859,154
65.610807490859,155
65.675524961263,155
65.675524961263,156
65.711421093101,156
65.711421093101,157
65.722416925743,157
65.7783513803,156
65.7783513803,157
65.808748536223,157
65.808748536223,158
65.870092445182,158
65.870092445182,159
65.922416925743,159
65.930998890714,158
65.930998890714,159
66.005357209892,159
66.005357209892,160
66.120331348667,160
66.120331348667,161
66.122416925743,161
66.178673725771,160
66.178673725771,161
66.297623350904,161
66.297623350904,162
66.322416925743,162
66.489107576668,161
66.489107576668,162
66.522416925743,162
66.522447910506,161
66.522447910506,162
66.57926495888,162
66.57926495888,163
66.627056757631,163
66.627056757631,164
66.722416925743,164
66.802428222133,163
66.802428222133,164
66.822413775925,164
66.822413775925,165
66.893614582487,165
66.893614582487,166
66.922416925743,166
67.04898913269,165
67.04898913269,166
67.058022857098,166
67.058022857098,167
67.063875646993,167
67.063875646993,168
67.122416925743,168
67.171768337843,167
67.171768337843,168
67.291169674903,168
67.291169674903,169
67.314311772099,169
67.314311772099,170
67.322416925743,170
67.465133295262,169
67.465133295262,170
67.522416925743,170
67.653045138683,169
67.653045138683,170
67.722416925743,170
67.803286418054,169
67.803286418054,170
67.917655480113,170
67.917655480113,171
67.922416925743,171
67.947687988142,170
67.947687988142,171
67.967334176732,171
67.967334176732,172
68.014144822055,172
68.014144822055,173
68.021386733066,173
68.021386733066,174
68.109962797669,174
68.109962797669,175
68.110936338603,175
68.110936338603,176
68.122416925743,176
68.142794723391,175
68.142794723391,176
68.322416925743,176
68.365403122335,175
68.365403122335,176
68.411742125089,176
68.411742125089,177
68.426067427227,177
68.426067427227,178
68.448014243316,178
68.448014243316,179
68.522416925743,179
68.599060403438,178
68.599060403438,179
68.660652331816,179
68.660652331816,180
68.722416925743,180
68.919897192694,179
68.919897192694,180
68.922416925743,180
68.924460997644,179
68.924460997644,180
69.050050346078,180
69.050050346078,181
69.122416925743,181
69.210892130987,180
69.210892130987,181
69.278387228352,181
69.278387228352,182
69.286395113946,182
69.286395113946,183
69.322416925743,183
69.349788326595,182
69.349788326595,183
69.422942860508,183
69.422942860508,184
69.522416925743,184
69.637252830551,183
69.637252830551,184
69.673897959734,184
69.673897959734,185
69.722416925743,185
69.740921147392,184
69.740921147392,185
69.827087896572,185
69.827087896572,186
69.880628331681,186
69.880628331681,187
69.922416925743,187
70.122416925743,186
70.201109214642,185
70.201109214642,186
70.220238819232,186
70.220238819232,187
70.322416925743,187
70.323963328642,186
70.323963328642,187
70.388454177759,187
70.388454177759,188
70.392054460734,188
70.392054460734,189
70.522416925743,189
70.545139302628,188
70.545139302628,189
70.60142182281,189
70.60142182281,190
70.682711658929,190
70.682711658929,191
70.722416925743,191
70.754050087209,190
70.754050087209,191
70.771469603246,191
70.771469603246,192
70.848294937433,192
70.848294937433,193
70.863823495983,193
70.863823495983,194
70.922416925743,194
70.978203033895,193
70.978203033895,194
71.083031944391,194
71.083031944391,195
71.11554903144,195
71.11554903144,196
71.122416925743,196
71.19303326939,195
71.19303326939,196
71.206828592583,196
71.206828592583,197
71.246234349778,197
71.246234349778,198
71.296103583065,198
71.296103583065,199
71.312004784745,199
71.312004784745,200
71.322416925743,200
71.522416925743,199
71.6252877337,198
71.6252877337,199
71.642707605358,199
71.642707605358,200
71.663426123583,200
71.663426123583,201
71.677284805725,201
71.677284805725,202
71.722416925743,202
71.911608798734,201
71.911608798734,202
71.922416925743,202
71.998102609677,201
71.998102609677,202
72.076586311636,202
72.076586311636,203
72.086266058867,203
72.086266058867,204
72.122416925743,204
72.147314343367,203
72.147314343367,204
72.322416925743,204
72.388715986418,203
72.388715986418,204
72.522416925743,204
72.60245815546,203
72.60245815546,204
72.611119854905,204
72.611119854905,205
72.672480275879,205
72.672480275879,206
72.722416925743,206
72.833613475791,205
72.833613475791,206
72.922416925743,206
72.962409673299,205
72.962409673299,206
73.122416925743,206
73.172073300651,205
73.172073300651,206
73.222993549338,206
73.222993549338,207
73.232805501601,207
73.232805501601,208
73.322416925743,208
73.467192465681,207
73.467192465681,208
73.522416925743,208
73.522758356997,207
73.522758356997,208
73.639884726492,208
73.639884726492,209
73.703982081018,209
73.703982081018,210
73.722416925743,210
73.824253459401,209
73.824253459401,210
73.911050457603,210
73.911050457603,211
73.922416925743,211
73.950758552605,210
73.950758552605,211
74.076722669667,211
74.076722669667,212
74.122416925743,212
74.218101002621,211
74.218101002621,212
74.220845212664,212
74.220845212664,213
74.321922128974,213
74.321922128974,214
74.322416925743,214
74.453374338782,213
74.453374338782,214
74.480820690982,214
74.480820690982,215
74.522416925743,215
74.62647671214,214
74.62647671214,215
74.643976216962,215
74.643976216962,216
74.644957660602,216
74.644957660602,217
74.722416925743,217
74.804113272881,216
74.804113272881,217
74.840971566842,217
74.840971566842,218
74.922416925743,218
75.122416925743,217
75.160797064519,216
75.160797064519,217
75.18730637466,217
75.18730637466,218
75.248580919146,218
75.248580919146,219
75.318583482758,219
75.318583482758,220
75.322416925743,220
75.407983623026,219
75.407983623026,220
75.522416925743,220
75.715291145305,219
75.715291145305,220
75.722416925743,220
75.91028883649,219
75.91028883649,220
75.922416925743,220
75.991890692886,219
75.991890692886,220
76.052996449015,220
76.052996449015,221
76.063251638315,221
76.063251638315,222
76.122416925743,222
76.322416925743,221
76.366645895555,220
76.366645895555,221
76.463846984661,221
76.463846984661,222
76.522416925743,222
76.549590494922,221
76.549590494922,222
76.722416925743,222
76.748384440406,221
76.748384440406,222
76.920291371585,222
76.920291371585,223
76.922416925743,223
76.937445234322,222
76.937445234322,223
77.122416925743,223
77.176963213261,222
77.176963213261,223
77.322416925743,223
77.522416925743,222
77.665313112296,221
77.665313112296,222
77.722416925743,222
77.834336607772,221
77.834336607772,222
77.843219846037,222
77.843219846037,223
77.860585502358,223
77.860585502358,224
77.870507655006,224
77.870507655006,225
77.922416925743,225
77.969635605582,224
77.969635605582,225
78.07004072297,225
78.07004072297,226
78.120862668375,226
78.120862668375,227
78.122416925743,227
78.322416925743,226
78.419040634108,225
78.419040634108,226
78.425517203387,226
78.425517203387,227
78.522416925743,227
78.701577648955,226
78.701577648955,227
78.722416925743,227
78.756748010214,226
78.756748010214,227
78.816056169947,227
78.816056169947,228
78.845989008189,228
78.845989008189,229
78.922416925743,229
78.976072750935,228
78.976072750935,229
79.122416925743,229
79.165145666378,228
79.165145666378,229
79.300717517763,229
79.300717517763,230
79.304104703287,230
79.304104703287,231
79.322416925743,231
79.340775218666,230
79.340775218666,231
79.522416925743,231
79.660151405934,230
79.660151405934,231
79.672908763314,231
79.672908763314,232
79.716816461873,232
79.716816461873,233
79.722416925743,233
79.775493342541,232
79.775493342541,233
79.819608823614,233
79.819608823614,234
79.869329752248,234
79.869329752248,235
79.870976080646,235
79.870976080646,236
79.922416925743,236
79.946872558071,235
79.946872558071,236
79.967357784786,236
79.967357784786,237
80.122416925743,237
80.154021831804,236
80.154021831804,237
80.205314530987,237
80.205314530987,238
80.282160788726,238
80.282160788726,239
80.322416925743,239
80.522416925743,238
80.547079614949,237
80.547079614949,238
80.661107502641,238
80.661107502641,239
80.671600777374,239
80.671600777374,240
80.722416925743,240
80.76555097596,239
80.76555097596,240
80.922416925743,240
81.056142936326,239
81.056142936326,240
81.06651001999,240
81.06651001999,241
81.122416925743,241
81.270139438717,240
81.270139438717,241
81.27979356662,241
81.27979356662,242
81.322416925743,242
81.340336944784,241
81.340336944784,242
81.346096236466,242
81.346096236466,243
81.385652796506,243
81.385652796506,244
81.394703543521,244
81.394703543521,245
81.421197037285,245
81.421197037285,246
81.448269476359,246
81.448269476359,247
81.522416925743,247
81.543581730186,246
81.543581730186,247
81.722416925743,247
81.726535945772,246
81.726535945772,247
81.729899337864,247
81.729899337864,248
81.803791339858,248
81.803791339858,249
81.805364252235,249
81.805364252235,250
81.877328742004,250
81.877328742004,251
81.922416925743,251
81.933329579337,250
81.933329579337,251
82.03826379593,251
82.03826379593,252
82.045313990766,252
82.045313990766,253
82.122416925743,253
82.123969899955,252
82.123969899955,253
82.152997241467,253
82.152997241467,254
82.156297639973,254
82.156297639973,255
82.181292721638,255
82.181292721638,256
82.268078908627,256
82.268078908627,257
82.2972735158,257
82.2972735158,258
82.322416925743,258
82.444715738278,257
82.444715738278,258
82.458763309974,258
82.458763309974,259
82.505960118751,259
82.505960118751,260
82.507171043257,260
82.507171043257,261
82.522416925743,261
82.574706630274,260
82.574706630274,261
82.586978131006,261
82.586978131006,262
82.722416925743,262
82.922416925743,261
82.986734478678,260
82.986734478678,261
83.083093748307,261
83.083093748307,262
83.111151340925,262
83.111151340925,263
83.122416925743,263
83.322416925743,262
83.477107552771,261
83.477107552771,262
83.522416925743,262
83.523999685498,261
83.523999685498,262
83.722416925743,262
83.922416925743,261
83.988027685093,260
83.988027685093,261
83.992701175267,261
83.992701175267,262
84.045304254843,262
84.045304254843,263
84.082420426923,263
84.082420426923,264
84.100208102709,264
84.100208102709,265
84.122416925743,265
84.278301570198,264
84.278301570198,265
84.322416925743,265
84.380123328079,264
84.380123328079,265
84.522416925743,265
84.544641670786,264
84.544641670786,265
84.612036015208,265
84.612036015208,266
84.714207849949,266
84.714207849949,267
84.722416925743,267
84.922416925743,266
85.122416925743,265
85.168990235135,264
85.168990235135,265
85.214893027884,265
85.214893027884,266
85.221646443572,266
85.221646443572,267
85.259152637884,267
85.259152637884,268
85.322416925743,268
85.412046524955,267
85.412046524955,268
85.522416925743,268
85.573912631597,267
85.573912631597,268
85.607936353558,268
85.607936353558,269
85.615241519273,269
85.615241519273,270
85.642872038566,270
85.642872038566,271
85.722416925743,271
85.757938297859,270
85.757938297859,271
85.866558628975,271
85.866558628975,272
85.914479898423,272
85.914479898423,273
85.922416925743,273
85.942724569619,272
85.942724569619,273
86.043217900525,273
86.043217900525,274
86.122416925743,274
86.152837156626,273
86.152837156626,274
86.322416925743,274
86.414401249868,273
86.414401249868,274
86.487239007171,274
86.487239007171,275
86.522416925743,275
86.679612864238,274
86.679612864238,275
86.722416925743,275
86.734793076402,274
86.734793076402,275
86.803644465206,275
86.803644465206,276
86.884542434719,276
86.884542434719,277
86.922416925743,277
86.940375113645,276
86.940375113645,277
86.974209725515,277
86.974209725515,278
87.122416925743,278
87.147121689283,277
87.147121689283,278
87.269734910506,278
87.269734910506,279
87.322416925743,279
87.403762506704,278
87.403762506704,279
87.457352386238,279
87.457352386238,280
87.516618128032,280
87.516618128032,281
87.522416925743,281
87.561332118292,280
87.561332118292,281
87.722416925743,281
87.908396626346,280
87.908396626346,281
87.922416925743,281
88.084805365565,280
88.084805365565,281
88.122416925743,281
88.129929245414,280
88.129929245414,281
88.322416925743,281
88.388911859964,280
88.388911859964,281
88.439584181354,281
88.439584181354,282
88.44429410846,282
88.44429410846,283
88.522416925743,283
88.578496082578,282
88.578496082578,283
88.604974309912,283
88.604974309912,284
88.664591499052,284
88.664591499052,285
88.70744225947,285
88.70744225947,286
88.722416925743,286
88.922416925743,285
88.984356707754,284
88.984356707754,285
89.122416925743,285
89.15307853663,284
89.15307853663,285
89.182815889421,285
89.182815889421,286
89.322416925743,286
89.522416925743,285
89.606117469054,284
89.606117469054,285
89.654205291484,285
89.654205291484,286
89.722416925743,286
89.922416925743,285
90.001490862074,284
90.001490862074,285
90.120939856425,285
90.120939856425,286
90.122416925743,286
90.322416925743,285
90.356273333232,284
90.356273333232,285
90.522416925743,285
90.583644049901,284
90.583644049901,285
90.618820788444,285
90.618820788444,286
90.631724638762,286
90.631724638762,287
90.722416925743,287
90.922416925743,286
91.114696663559,285
91.114696663559,286
91.122416925743,286
91.142343935213,285
91.142343935213,286
91.171034844751,286
91.171034844751,287
91.196946070339,287
91.196946070339,288
91.208140524453,288
91.208140524453,289
91.275378814657,289
91.275378814657,290
91.322416925743,290
91.522416925743,289
91.576875641876,288
91.576875641876,289
91.722416925743,289
91.798997060196,288
91.798997060196,289
91.825578715098,289
91.825578715098,290
91.869912154698,290
91.869912154698,291
91.922416925743,291
91.986955727699,290
91.986955727699,291
92.035607641675,291
92.035607641675,292
92.041620478588,292
92.041620478588,293
92.122416925743,293
92.290183587023,292
92.290183587023,293
92.322416925743,293
92.421379895131,292
92.421379895131,293
92.433463034757,293
92.433463034757,294
92.522416925743,294
92.646933274211,293
92.646933274211,294
92.722416925743,294
92.746663166628,293
92.746663166628,294
92.778468621147,294
92.778468621147,295
92.792718915712,295
92.792718915712,296
92.840370497809,296
92.840370497809,297
92.887250066973,297
92.887250066973,298
92.922416925743,298
92.934137882536,297
92.934137882536,298
92.973354011498,298
92.973354011498,299
93.111499919483,299
93.111499919483,300
93.122416925743,300
93.225479460149,299
93.225479460149,300
93.252635039317,300
93.252635039317,301
93.322416925743,301
93.411370762286,300
93.411370762286,301
93.430227234711,301
93.430227234711,302
93.500331785644,302
93.500331785644,303
93.522416925743,303
93.559986777332,302
93.559986777332,303
93.595118905486,303
93.595118905486,304
93.631426789504,304
93.631426789504,305
93.722416925743,305
93.848549377639,304
93.848549377639,305
93.922416925743,305
94.031302004421,304
94.031302004421,305
94.074668489958,305
94.074668489958,306
94.101815486601,306
94.101815486601,307
94.122416925743,307
94.23590565906,306
94.23590565906,307
94.305699413943,307
94.305699413943,308
94.322416925743,308
94.386748728661,307
94.386748728661,308
94.522416925743,308
94.672491263443,307
94.672491263443,308
94.694995512829,308
94.694995512829,309
94.722416925743,309
94.795507077686,308
94.795507077686,309
94.875029297817,309
94.875029297817,310
94.922416925743,310
95.076987748139,309
95.076987748139,310
95.122416925743,310
95.150310282007,309
95.150310282007,310
95.322416925743,310
95.432001455003,309
95.432001455003,310
95.47489263858,310
95.47489263858,311
95.522416925743,311
95.613828489275,310
95.613828489275,311
95.616321298848,311
95.616321298848,312
95.722416925743,312
95.736577033319,311
95.736577033319,312
95.752691291202,312
95.752691291202,313
95.922416925743,313
96.096785695961,312
96.096785695961,313
96.110925007234,313
96.110925007234,314
96.122416925743,314
96.322416925743,313
96.522416925743,312
96.629437949537,311
96.629437949537,312
96.722416925743,312
96.75250983464,311
96.75250983464,312
96.812625299278,312
96.812625299278,313
96.922416925743,313
96.936093286883,312
96.936093286883,313
96.943443924625,313
96.943443924625,314
97.03805409875,314
97.03805409875,315
97.072697431499,315
97.072697431499,316
97.122416925743,316
97.184143254671,315
97.184143254671,316
97.200672555903,316
97.200672555903,317
97.260005612729,317
97.260005612729,318
97.314045882489,318
97.314045882489,319
97.322416925743,319
97.433144027829,318
97.433144027829,319
97.447218543372,319
97.447218543372,320
97.494752510336,320
97.494752510336,321
97.522416925743,321
97.587416370366,320
97.587416370366,321
97.597955983357,321
97.597955983357,322
97.646213504873,322
97.646213504873,323
97.722416925743,323
97.922416925743,322
97.968745113245,321
97.968745113245,322
98.122416925743,322
98.194492792321,321
98.194492792321,322
98.202011973237,322
98.202011973237,323
98.322416925743,323
98.522416925743,322
98.545574312485,321
98.545574312485,322
98.54752324178,322
98.54752324178,323
98.62668415124,323
98.62668415124,324
98.722416925743,324
98.922416925743,323
99.015775160281,322
99.015775160281,323
99.047909190568,323
99.047909190568,324
99.063982194625,324
99.063982194625,325
99.122416925743,325
99.153687496036,324
99.153687496036,325
99.18362279633,325
99.18362279633,326
99.322416925743,326
99.41069380707,325
99.41069380707,326
99.434968350806,326
99.434968350806,327
99.487179481247,327
99.487179481247,328
99.522416925743,328
99.57390868313,327
99.57390868313,328
99.654222360322,328
99.654222360322,329
99.722416925743,329
99.922416925743,328
100.026163191412,327
100.026163191412,328
100.057860929401,328
100.057860929401,329
100.089745034242,329
100.089745034242,330
100.122416925743,330
100.150523510654,329
100.150523510654,330
100.322416925743,330
100.501429865754,329
100.501429865754,330
100.522416925743,330
100.55279842708,329
100.55279842708,330
100.555381231523,330
100.555381231523,331
100.583938123573,331
100.583938123573,332
100.722416925743,332
100.802902795029,331
100.802902795029,332
100.873397727167,332
100.873397727167,333
100.922416925743,333
100.996706599889,332
100.996706599889,333
101.033868175372,333
101.033868175372,334
101.066409847088,334
101.066409847088,335
101.113096281444,335
101.113096281444,336
101.122416925743,336
101.322416925743,335
101.338345568451,334
101.338345568451,335
101.412783394591,335
101.412783394591,336
101.415471456542,336
101.415471456542,337
101.522416925743,337
101.554339183929,336
101.554339183929,337
101.652592018201,337
101.652592018201,338
101.693164652588,338
101.693164652588,339
101.722416925743,339
101.733144179836,338
101.733144179836,339
101.922416925743,339
101.991055492915,338
101.991055492915,339
102.122416925743,339
102.322416925743,338
102.332547983158,337
102.332547983158,338
102.522416925743,338
102.530829241185,337
102.530829241185,338
102.549290828476,338
102.549290828476,339
102.554282388719,339
102.554282388719,340
102.722416925743,340
102.786034994976,339
102.786034994976,340
102.815290055095,340
102.815290055095,341
102.855328208241,341
102.855328208241,342
102.914411730281,342
102.914411730281,343
102.922416925743,343
103.122416925743,342
103.134444662325,341
103.134444662325,342
103.145496249985,342
103.145496249985,343
103.217332833506,343
103.217332833506,344
103.260176936385,344
103.260176936385,345
103.322416925743,345
103.331640355123,344
103.331640355123,345
103.466385237492,345
103.466385237492,346
103.515296078554,346
103.515296078554,347
103.522416925743,347
103.629400411979,346
103.629400411979,347
103.704921593755,347
103.704921593755,348
103.722416925743,348
103.802309452903,347
103.802309452903,348
103.922416925743,348
104.091821214605,347
104.091821214605,348
104.122416925743,348
104.215791022667,347
104.215791022667,348
104.322416925743,348
104.439155007777,347
104.439155007777,348
104.462086724941,348
104.462086724941,349
104.522416925743,349
104.575132444772,348
104.575132444772,349
104.616941610666,349
104.616941610666,350
104.718836928774,350
104.718836928774,351
104.722416925743,351
104.831612972131,350
104.831612972131,351
104.911100255738,351
104.911100255738,352
104.922416925743,352
105.122416925743,351
105.122490937203,350
105.122490937203,351
105.154330238809,351
105.154330238809,352
105.232785908501,352
105.232785908501,353
105.248834319237,353
105.248834319237,354
105.282060381595,354
105.282060381595,355
105.322416925743,355
105.476065202583,354
105.476065202583,355
105.479135379884,355
105.479135379884,356
105.522416925743,356
105.579936733932,355
105.579936733932,356
105.70384038467,356
105.70384038467,357
105.722416925743,357
105.739456962826,356
105.739456962826,357
105.740248497477,357
105.740248497477,358
105.801907806329,358
105.801907806329,359
105.848537508973,359
105.848537508973,360
105.851020829748,360
105.851020829748,361
105.922416925743,361
105.926637454527,360
105.926637454527,361
106.008296723412,361
106.008296723412,362
106.122416925743,362
106.263544372767,361
106.263544372767,362
106.308353169605,362
106.308353169605,363
106.317728708366,363
106.317728708366,364
106.322416925743,364
106.387586808974,363
106.387586808974,364
106.439664695461,364
106.439664695461,365
106.456344271273,365
106.456344271273,366
106.45880563568,366
106.45880563568,367
106.514232483021,367
106.514232483021,368
106.522416925743,368
106.556180415368,367
106.556180415368,368
106.722416925743,368
106.792809441753,367
106.792809441753,368
106.890156696118,368
106.890156696118,369
106.891011497983,369
106.891011497983,370
106.922416925743,370
106.923732536116,369
106.923732536116,370
107.122416925743,370
107.270671919994,369
107.270671919994,370
107.294212506644,370
107.294212506644,371
107.322416925743,371
107.411619520323,370
107.411619520323,371
107.423915777012,371
107.423915777012,372
107.434387004355,372
107.434387004355,373
107.520458475106,373
107.520458475106,374
107.522416925743,374
107.554675944268,373
107.554675944268,374
107.673508860297,374
107.673508860297,375
107.722416925743,375
107.75096053909,374
107.75096053909,375
107.86242163939,375
107.86242163939,376
107.922416925743,376
107.991210663301,375
107.991210663301,376
108.122416925743,376
108.288531497249,375
108.288531497249,376
108.322416925743,376
108.337775634887,375
108.337775634887,376
108.338046322345,376
108.338046322345,377
108.363804808979,377
108.363804808979,378
108.467989255461,378
108.467989255461,379
108.522416925743,379
108.528660496385,378
108.528660496385,379
108.620387676076,379
108.620387676076,380
108.722416925743,380
108.922416925743,379
108.97823784866,378
108.97823784866,379
109.067090719893,379
109.067090719893,380
109.122416925743,380
109.246558031293,379
109.246558031293,380
109.322416925743,380
109.522416925743,379
109.575622914319,378
109.575622914319,379
109.722416925743,379
109.82188734126,378
109.82188734126,379
109.823588903633,379
109.823588903633,380
109.922416925743,380
109.933635756681,379
109.933635756681,380
110.052867334103,380
110.052867334103,381
110.110968199649,381
110.110968199649,382
110.122416925743,382
110.278996439657,381
110.278996439657,382
110.322416925743,382
110.394543912532,381
110.394543912532,382
110.465839560445,382
110.465839560445,383
110.522416925743,383
110.570422089724,382
110.570422089724,383
110.611063376399,383
110.611063376399,384
110.614016557515,384
110.614016557515,385
110.722416925743,385
110.770482212585,384
110.770482212585,385
110.922416925743,385
111.02247108197,384
111.02247108197,385
111.032701260071,385
111.032701260071,386
111.110889702381,386
111.110889702381,387
111.122416925743,387
111.169235719612,386
111.169235719612,387
111.322416925743,387
111.522416925743,386
111.641875239298,385
111.641875239298,386
111.715262236,386
111.715262236,387
111.722416925743,387
111.763567538426,386
111.763567538426,387
111.881970312061,387
111.881970312061,388
111.922416925743,388
112.046305635582,387
112.046305635582,388
112.055834083869,388
112.055834083869,389
112.117639321583,389
112.117639321583,390
112.122416925743,390
112.143485246455,389
112.143485246455,390
112.318830058283,390
112.318830058283,391
112.322416925743,391
112.371644457355,390
112.371644457355,391
112.449105830991,391
112.449105830991,392
112.522416925743,392
112.546735033288,391
112.546735033288,392
112.722416925743,392
112.765006422217,391
112.765006422217,392
112.922416925743,392
112.983008466933,391
112.983008466933,392
113.122416925743,392
113.195123912618,391
113.195123912618,392
113.291573888794,392
113.291573888794,393
113.322416925743,393
113.331368728259,392
113.331368728259,393
113.345693598638,393
113.345693598638,394
113.397516383448,394
113.397516383448,395
113.522416925743,395
113.722416925743,394
113.791662251911,393
113.791662251911,394
113.870330563457,394
113.870330563457,395
113.922416925743,395
114.075735811843,394
114.075735811843,395
114.122416925743,395
114.172940708691,394
114.172940708691,395
114.242801065386,395
114.242801065386,396
114.29050084048,396
114.29050084048,397
114.322416925743,397
114.522416925743,396
114.546052612146,395
114.546052612146,396
114.624169491145,396
114.624169491145,397
114.702122994028,397
114.702122994028,398
114.715010858632,398
114.715010858632,399
114.722416925743,399
114.922416925743,398
114.971804121502,397
114.971804121502,398
115.085965673854,398
115.085965673854,399
115.122416925743,399
115.263101005786,398
115.263101005786,399
115.296945119068,399
115.296945119068,400
115.322416925743,400
115.522416925743,399
115.642046132004,398
115.642046132004,399
115.646438855417,399
115.646438855417,400
115.722416925743,400
115.898740601552,399
115.898740601552,400
115.911081548703,400
115.911081548703,401
115.914751455731,401
115.914751455731,402
115.922416925743,402
115.926004450369,401
115.926004450369,402
115.945214007984,402
115.945214007984,403
115.98326510284,403
115.98326510284,404
116.032552979677,404
116.032552979677,405
116.060860223262,405
116.060860223262,406
116.122416925743,406
116.322416925743,405
116.364813382275,404
116.364813382275,405
116.447545974635,405
116.447545974635,406
116.483217599902,406
116.483217599902,407
116.522416925743,407
116.720041205202,406
116.720041205202,407
116.722416925743,407
116.737532231212,406
116.737532231212,407
116.824307745506,407
116.824307745506,408
116.922416925743,408
117.041731036219,407
117.041731036219,408
117.122416925743,408
117.132845617026,407
117.132845617026,408
117.191975895583,408
117.191975895583,409
117.21916247944,409
117.21916247944,410
117.322416925743,410
117.457624013763,409
117.457624013763,410
